state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,per_gop,per_dem,winner
Alabama,01103,Morgan County,39664,13234,53722,0.7383194967000001,0.24634228060000002,VOTES_GOP
Alabama,01105,Perry County,1339,3860,5230,0.2560229446,0.7380497132,VOTES_DEM
Alabama,01107,Pickens County,5594,4022,9668,0.5786098469000001,0.41601158460000004,VOTES_GOP
Alabama,01109,Pike County,8042,5636,13841,0.5810273824000001,0.40719601180000004,VOTES_GOP
Alabama,01111,Randolph County,8559,2203,10837,0.7897942235000001,0.203285042,VOTES_GOP
Alabama,01113,Russell County,9864,11228,21329,0.462468939,0.5264194289,VOTES_DEM
Alabama,01115,St. Clair County,36166,7744,44441,0.8137980694,0.1742535046,VOTES_GOP
Alabama,01117,Shelby County,79700,33268,114950,0.6933449326000001,0.2894127882,VOTES_GOP
Alabama,01119,Sumter County,1598,4648,6291,0.2540136703,0.7388332539,VOTES_DEM
Alabama,01121,Talladega County,22235,13138,35663,0.6234753105,0.3683930124,VOTES_GOP
Alabama,01123,Tallapoosa County,14963,5859,20991,0.7128293078,0.2791196227,VOTES_GOP
Alabama,01125,Tuscaloosa County,51117,37765,90172,0.5668832897,0.4188107173,VOTES_GOP
Alabama,01127,Walker County,26002,4834,31170,0.8341995509,0.1550850176,VOTES_GOP
Alabama,01129,Washington County,6564,2258,8876,0.7395223073,0.2543938711,VOTES_GOP
Alabama,01131,Wilcox County,1833,4048,5903,0.3105200745,0.6857530069000001,VOTES_DEM
Alabama,01133,Winston County,10195,974,11284,0.9034916696,0.0863169089,VOTES_GOP
Alaska,02901,District 1,3511,3477,7360,0.4770380435,0.4724184783,VOTES_GOP
Alaska,02902,District 2,3674,2104,6161,0.5963317643,0.3415030028,VOTES_GOP
Alaska,02903,District 3,6076,1903,8385,0.7246273107,0.2269528921,VOTES_GOP
Alaska,02904,District 4,4690,5345,10587,0.44299612730000004,0.5048644564,VOTES_DEM
Alaska,02905,District 5,4077,4204,8706,0.4682977257,0.4828853664,VOTES_DEM
Alaska,02906,District 6,5770,3272,9518,0.6062197941,0.3437696995,VOTES_GOP
Alaska,02907,District 7,7027,2215,9664,0.7271316225000001,0.2292011589,VOTES_GOP
Alaska,02908,District 8,7618,1953,9957,0.7650898865,0.19614341670000002,VOTES_GOP
Alaska,02909,District 9,7787,2769,11047,0.7048972572000001,0.2506562868,VOTES_GOP
Alaska,02910,District 10,8081,2727,11256,0.7179282161,0.2422707889,VOTES_GOP
Alaska,02911,District 11,7096,3130,10686,0.6640464159,0.2929066068,VOTES_GOP
Alaska,02912,District 12,7893,2957,11280,0.6997340426,0.2621453901,VOTES_GOP
Alaska,02913,District 13,4652,2666,7765,0.599098519,0.3433354797,VOTES_GOP
Alaska,02914,District 14,6714,4261,11534,0.5821050806,0.3694295127,VOTES_GOP
Alaska,02915,District 15,2671,2622,5593,0.4775612373,0.4688002861,VOTES_GOP
Alaska,02916,District 16,3516,4274,8170,0.4303549572,0.5231334149,VOTES_DEM
Alaska,02917,District 17,2810,4136,7271,0.3864667859,0.5688350983,VOTES_DEM
Alaska,02918,District 18,2760,4681,7759,0.3557159428,0.6032993943,VOTES_DEM
Alaska,02919,District 19,1975,3118,5338,0.3699887598,0.5841139003,VOTES_DEM
Alaska,02920,District 20,2383,4881,7544,0.3158801697,0.6470042418,VOTES_DEM
Alaska,02921,District 21,3690,5414,9482,0.3891584054,0.5709765872,VOTES_DEM
Alaska,02922,District 22,4684,4553,9597,0.4880691883,0.47441908930000004,VOTES_GOP
Alaska,02923,District 23,3655,3810,7796,0.46883016930000004,0.4887121601,VOTES_DEM
Alaska,02924,District 24,5378,4736,10484,0.512972148,0.45173597860000003,VOTES_GOP
Alaska,02925,District 25,4407,4600,9369,0.4703810439,0.49098089440000003,VOTES_DEM
Alaska,02926,District 26,5243,4558,20292,0.25837768580000003,0.22462054010000002,VOTES_GOP
Alaska,02927,District 27,4324,4844,19037,0.2271366287,0.2544518569,VOTES_DEM
Alaska,02928,District 28,6162,6264,25580,0.24089132130000002,0.2448788116,VOTES_DEM
Alaska,02929,District 29,7464,2985,10784,0.6921364985,0.2767989614,VOTES_GOP
Alaska,02930,District 30,7180,2638,10226,0.7021318208,0.2579698807,VOTES_GOP
Alaska,02931,District 31,6971,5037,12481,0.5585289640000001,0.40357343160000003,VOTES_GOP
Alaska,02932,District 32,4440,3506,8361,0.5310369573,0.41932783160000003,VOTES_GOP
Alaska,02933,District 33,3059,7535,11016,0.2776870007,0.6840050835,VOTES_DEM
Alaska,02934,District 34,4543,5763,10794,0.4208819715,0.5339077265000001,VOTES_DEM
Alaska,02935,District 35,4769,5011,10149,0.4698985122,0.4937432259,VOTES_DEM
Alaska,02936,District 36,5114,3796,9292,0.5503659062,0.40852346100000003,VOTES_GOP
Alaska,02937,District 37,2358,2560,5168,0.4562693498,0.49535603720000004,VOTES_DEM
Alaska,02938,District 38,1737,3202,5299,0.3277976977,0.6042649557,VOTES_DEM
Alaska,02939,District 39,1939,3580,5930,0.32698145030000003,0.6037099494,VOTES_DEM
Alaska,02940,District 40,1994,2318,4628,0.4308556612,0.5008643042,VOTES_DEM
Arizona,04001,Apache County,11442,23293,35183,0.3252138817,0.6620526959,VOTES_DEM
Arizona,04003,Cochise County,35557,23732,60473,0.5879814132,0.39243960110000004,VOTES_GOP
Arizona,04005,Coconino County,27052,44698,73346,0.3688272026,0.6094129196,VOTES_DEM
Arizona,04007,Gila County,18377,8943,27678,0.6639569333,0.32310860610000003,VOTES_GOP
Arizona,04009,Graham County,10749,4034,14996,0.7167911443,0.269005068,VOTES_GOP
Arizona,04011,Greenlee County,2433,1182,3688,0.6597071584,0.32049891540000003,VOTES_GOP
Arizona,04012,La Paz County,5129,2236,7460,0.6875335121,0.2997319035,VOTES_GOP
Arizona,04013,Maricopa County,995665,1040774,2069475,0.4811196076,0.5029169234,VOTES_DEM
Arizona,04015,Mohave County,78535,24831,104705,0.7500596915000001,0.23715199850000002,VOTES_GOP
Arizona,04017,Navajo County,27657,23383,51783,0.5340942008,0.45155746090000004,VOTES_GOP
Arizona,04019,Pima County,207758,304981,520735,0.3989706857,0.5856740953,VOTES_DEM
Arizona,04021,Pinal County,107077,75106,185037,0.5786788588,0.40589719890000003,VOTES_GOP
Arizona,04023,Santa Cruz County,6194,13138,19561,0.316650478,0.6716425541000001,VOTES_DEM
Arizona,04025,Yavapai County,91527,49602,143280,0.6387981575,0.3461892797,VOTES_GOP
Arizona,04027,Yuma County,36534,32210,69926,0.5224666076,0.46062980870000003,VOTES_GOP
Arkansas,05001,Arkansas County,4304,1818,6292,0.6840432295000001,0.2889383344,VOTES_GOP
Arkansas,05003,Ashley County,5548,2125,7926,0.6999747666,0.268104971,VOTES_GOP
Arkansas,05005,Baxter County,15836,4635,21007,0.7538439568,0.2206407388,VOTES_GOP
Arkansas,05007,Benton County,73965,42249,119912,0.6168273400000001,0.3523333778,VOTES_GOP
Arkansas,05009,Boone County,13652,3064,17114,0.7977094776,0.17903470840000002,VOTES_GOP
Arkansas,05011,Bradley County,2335,1214,3654,0.6390257252,0.3322386426,VOTES_GOP
Arkansas,05013,Calhoun County,1636,479,2182,0.7497708524000001,0.2195233731,VOTES_GOP
Arkansas,05015,Carroll County,7424,4023,11797,0.6293125371,0.3410189031,VOTES_GOP
Arkansas,05017,Chicot County,1752,2260,4103,0.4270046308,0.5508164757,VOTES_DEM
Arkansas,05019,Clark County,4616,3438,8395,0.5498511018000001,0.40952948180000004,VOTES_GOP
Arkansas,05021,Clay County,4086,962,5183,0.7883465175000001,0.1856067914,VOTES_GOP
Arkansas,05023,Cleburne County,10328,1988,12680,0.814511041,0.1567823344,VOTES_GOP
Arkansas,05025,Cleveland County,2867,651,3600,0.7963888889,0.1808333333,VOTES_GOP
Arkansas,05027,Columbia County,5500,2814,8616,0.6383472609,0.3266016713,VOTES_GOP
Arkansas,05029,Conway County,5694,2615,8685,0.6556131261,0.30109384,VOTES_GOP
Arkansas,05031,Craighead County,25558,11921,38511,0.6636545403,0.30954792140000004,VOTES_GOP
Arkansas,05033,Crawford County,18607,4959,24091,0.7723631232,0.2058445062,VOTES_GOP
Arkansas,05035,Crittenden County,7333,8514,16367,0.4480356816,0.5201930714,VOTES_DEM
Arkansas,05037,Cross County,4946,1772,6942,0.7124747911,0.2552578508,VOTES_GOP
Arkansas,05039,Dallas County,1573,963,2649,0.5938089845,0.3635334088,VOTES_GOP
Arkansas,05041,Desha County,1921,2016,4164,0.4613352546,0.48414985590000004,VOTES_DEM
Arkansas,05043,Drew County,4349,2426,6908,0.6295599305,0.3511870295,VOTES_GOP
Arkansas,05045,Faulkner County,34421,18347,54428,0.6324134637000001,0.3370875285,VOTES_GOP
Arkansas,05047,Franklin County,5677,1300,7129,0.7963248702,0.1823537663,VOTES_GOP
Arkansas,05049,Fulton County,3961,1035,5119,0.7737839422,0.20218792730000001,VOTES_GOP
Arkansas,05051,Garland County,29069,14045,44199,0.657684563,0.3177673703,VOTES_GOP
Arkansas,05053,Grant County,6794,1268,8200,0.8285365854000001,0.1546341463,VOTES_GOP
Arkansas,05055,Greene County,12670,3058,16100,0.7869565217000001,0.18993788820000002,VOTES_GOP
Arkansas,05057,Hempstead County,4470,2138,6848,0.6527453271,0.3122079439,VOTES_GOP
Arkansas,05059,Hot Spring County,9202,3082,12557,0.7328183483,0.24544079,VOTES_GOP
Arkansas,05061,Howard County,3367,1340,4834,0.6965246173,0.2772031444,VOTES_GOP
Arkansas,05063,Independence County,11250,2806,14512,0.7752205072,0.19335722160000002,VOTES_GOP
Arkansas,05065,Izard County,4631,1021,5810,0.7970740103,0.17573149740000002,VOTES_GOP
Arkansas,05067,Jackson County,3593,1365,5091,0.7057552544,0.26812021210000003,VOTES_GOP
Arkansas,05069,Jefferson County,9521,14981,25158,0.3784482073,0.595476588,VOTES_DEM
Arkansas,05071,Johnson County,6938,2283,9498,0.7304695725,0.2403663929,VOTES_GOP
Arkansas,05073,Lafayette County,1757,839,2679,0.6558417320000001,0.3131765584,VOTES_GOP
Arkansas,05075,Lawrence County,4569,1080,5857,0.7800921974,0.1843947413,VOTES_GOP
Arkansas,05077,Lee County,1286,1423,2848,0.45154494380000004,0.4996488764,VOTES_DEM
Arkansas,05079,Lincoln County,2729,1032,3875,0.7042580645000001,0.2663225806,VOTES_GOP
Arkansas,05081,Little River County,3715,1226,5177,0.7175970639,0.2368166892,VOTES_GOP
Arkansas,05083,Logan County,6441,1544,8225,0.7831003040000001,0.1877203647,VOTES_GOP
Arkansas,05085,Lonoke County,22884,6686,30662,0.7463309634,0.21805492140000002,VOTES_GOP
Arkansas,05087,Madison County,5658,1563,7351,0.7696911985,0.2126241328,VOTES_GOP
Arkansas,05089,Marion County,5783,1531,7503,0.7707583633,0.20405171260000002,VOTES_GOP
Arkansas,05091,Miller County,11920,4245,16529,0.7211567548000001,0.25682134430000003,VOTES_GOP
Arkansas,05093,Mississippi County,7296,4558,12342,0.5911521633,0.36930805380000004,VOTES_GOP
Arkansas,05095,Monroe County,1545,1147,2816,0.5486505682,0.4073153409,VOTES_GOP
Arkansas,05097,Montgomery County,3046,731,3873,0.7864704364,0.1887425768,VOTES_GOP
Arkansas,05099,Nevada County,2133,1076,3358,0.6351995235,0.3204288267,VOTES_GOP
Arkansas,05101,Newton County,3192,709,3998,0.7983991996,0.1773386693,VOTES_GOP
Arkansas,05103,Ouachita County,5294,3995,9629,0.5497974868000001,0.4148925122,VOTES_GOP
Arkansas,05105,Perry County,3479,1012,4627,0.7518910741,0.2187162308,VOTES_GOP
Arkansas,05107,Phillips County,2417,3623,6242,0.38721563600000003,0.5804229414000001,VOTES_DEM
Arkansas,05109,Pike County,3519,644,4246,0.8287800283000001,0.151672162,VOTES_GOP
Arkansas,05111,Poinsett County,5918,1424,7521,0.786863449,0.1893365244,VOTES_GOP
Arkansas,05113,Polk County,7035,1246,8490,0.8286219081,0.14676089520000002,VOTES_GOP
Arkansas,05115,Pope County,18081,5772,24432,0.7400540275,0.23624754420000002,VOTES_GOP
Arkansas,05117,Prairie County,2786,654,3495,0.7971387697000001,0.1871244635,VOTES_GOP
Arkansas,05119,Pulaski County,63687,101947,169956,0.3747263998,0.5998434889,VOTES_DEM
Arkansas,05121,Randolph County,5355,1215,6812,0.7861127422,0.1783617146,VOTES_GOP
Arkansas,05123,St. Francis County,3242,3604,7108,0.45610579630000003,0.5070343275,VOTES_DEM
Arkansas,05125,Saline County,39556,16060,56959,0.6944644393,0.2819571973,VOTES_GOP
Arkansas,05127,Scott County,2962,483,3551,0.8341312306,0.1360180231,VOTES_GOP
Arkansas,05129,Searcy County,3365,588,4019,0.8372729535000001,0.14630505100000002,VOTES_GOP
Arkansas,05131,Sebastian County,31198,14487,47140,0.6618158676,0.3073186254,VOTES_GOP
Arkansas,05133,Sevier County,3884,1116,5202,0.7466359093,0.214532872,VOTES_GOP
Arkansas,05135,Sharp County,5938,1398,7566,0.7848268570000001,0.18477398890000002,VOTES_GOP
Arkansas,05137,Stone County,4616,1180,5938,0.7773661165,0.19872010780000002,VOTES_GOP
Arkansas,05139,Union County,10478,5584,16607,0.6309387608,0.3362437526,VOTES_GOP
Arkansas,05141,Van Buren County,6034,1593,7807,0.7728961189,0.2040476495,VOTES_GOP
Arkansas,05143,Washington County,47504,43824,94266,0.5039356714000001,0.4648972058,VOTES_GOP
Arkansas,05145,White County,24182,5978,30885,0.7829690788,0.19355674280000001,VOTES_GOP
Arkansas,05147,Woodruff County,1543,856,2476,0.6231825525,0.3457189015,VOTES_GOP
Arkansas,05149,Yell County,5226,1284,6741,0.7752558968000001,0.1904761905,VOTES_GOP
California,06001,Alameda County,136309,617659,769864,0.1770559475,0.8022962497,VOTES_DEM
California,06003,Alpine County,244,476,741,0.3292847503,0.6423751687,VOTES_DEM
California,06005,Amador County,13585,8153,22302,0.6091381939,0.3655725944,VOTES_GOP
California,06007,Butte County,48730,50426,102042,0.47754846040000004,0.4941690676,VOTES_DEM
California,06009,Calaveras County,16518,10046,27164,0.6080842291,0.3698277131,VOTES_GOP
California,06011,Colusa County,4554,3234,7951,0.5727581436,0.4067412904,VOTES_GOP
California,06013,Contra Costa County,152877,416386,581230,0.26302324380000003,0.7163876607,VOTES_DEM
California,06015,Del Norte County,6461,4677,11452,0.5641809291000001,0.4084002794,VOTES_GOP
California,06017,El Dorado County,61838,51621,116138,0.5324527717,0.44447984290000003,VOTES_GOP
California,06019,Fresno County,164464,193025,364809,0.45082221110000004,0.5291124945,VOTES_DEM
California,06021,Glenn County,7063,3995,11292,0.6254870705000001,0.353790294,VOTES_GOP
California,06023,Humboldt County,21770,44768,68828,0.31629569360000004,0.6504329633,VOTES_DEM
California,06025,Imperial County,20847,34678,56718,0.3675552735,0.6114108396,VOTES_DEM
California,06027,Inyo County,4620,4634,9481,0.48729037020000004,0.48876700770000003,VOTES_DEM
California,06029,Kern County,164484,133366,305226,0.5388924928000001,0.4369418071,VOTES_GOP
California,06031,Kings County,24072,18699,43858,0.5488622372,0.4263532309,VOTES_GOP
California,06033,Lake County,13123,14941,28800,0.4556597222,0.5187847222,VOTES_DEM
California,06035,Lassen County,8970,2799,11985,0.7484355444,0.23354192740000002,VOTES_GOP
California,06037,Los Angeles County,1145530,3028885,4263443,0.26868659910000003,0.7104316863,VOTES_DEM
California,06039,Madera County,29378,23168,53722,0.5468523138,0.43125721310000004,VOTES_GOP
California,06041,Marin County,24612,128288,155801,0.1579707447,0.8234093491000001,VOTES_DEM
California,06043,Mariposa County,5950,4088,10280,0.5787937743,0.39766536960000004,VOTES_GOP
California,06045,Mendocino County,13267,28782,43336,0.3061426989,0.6641591287,VOTES_DEM
California,06047,Merced County,39397,48991,90541,0.4351288367,0.541091881,VOTES_DEM
California,06049,Modoc County,3109,1150,4338,0.7166897188,0.265099124,VOTES_GOP
California,06051,Mono County,2513,4013,6737,0.373014695,0.5956657266000001,VOTES_DEM
California,06053,Monterey County,46299,113953,163883,0.2825125242,0.6953314255,VOTES_DEM
California,06055,Napa County,20676,49817,72122,0.2866809018,0.6907323702,VOTES_DEM
California,06057,Nevada County,26779,36359,64738,0.4136519509,0.561633044,VOTES_DEM
California,06059,Orange County,676498,814009,1521725,0.44455995660000003,0.5349251672,VOTES_DEM
California,06061,Placer County,122488,106869,235017,0.521187829,0.4547288069,VOTES_GOP
California,06063,Plumas County,6445,4561,11256,0.572583511,0.40520611230000003,VOTES_GOP
California,06065,Riverside County,448702,527945,996156,0.4504334662,0.5299822518,VOTES_DEM
California,06067,Sacramento County,259405,440808,718290,0.3611424355,0.6136908491,VOTES_DEM
California,06069,San Benito County,10590,17628,28821,0.367440408,0.6116373478,VOTES_DEM
California,06071,San Bernardino County,366257,455859,840931,0.4355375173,0.542088471,VOTES_DEM
California,06073,San Diego County,600094,964650,1601722,0.37465552700000004,0.6022580698000001,VOTES_DEM
California,06075,San Francisco County,56417,378156,443458,0.1272206162,0.8527436646000001,VOTES_DEM
California,06077,San Joaquin County,121098,161137,288443,0.41983338130000003,0.5586441689,VOTES_DEM
California,06079,San Luis Obispo County,67436,88310,159681,0.42231699450000004,0.5530401237,VOTES_DEM
California,06081,San Mateo County,75563,291410,374138,0.2019655849,0.7788837274,VOTES_DEM
California,06083,Santa Barbara County,65736,129963,200288,0.3282073814,0.6488806119,VOTES_DEM
California,06085,Santa Clara County,214612,617967,850522,0.2523297457,0.7265737982,VOTES_DEM
California,06087,Santa Cruz County,26937,114246,144796,0.1860341446,0.7890135087,VOTES_DEM
California,06089,Shasta County,60789,30000,92900,0.6543487621,0.3229278794,VOTES_GOP
California,06091,Sierra County,1142,730,1930,0.5917098446,0.378238342,VOTES_GOP
California,06093,Siskiyou County,13290,9593,23450,0.5667377399,0.40908315570000003,VOTES_GOP
California,06095,Solano County,69306,131639,205831,0.33671312870000003,0.6395489504,VOTES_DEM
California,06097,Sonoma County,61825,199938,268252,0.2304735845,0.7453364747,VOTES_DEM
California,06099,Stanislaus County,104145,105841,214876,0.4846748823,0.49256780650000004,VOTES_DEM
California,06101,Sutter County,24375,17367,42640,0.5716463415,0.40729362100000005,VOTES_GOP
California,06103,Tehama County,19141,8911,28721,0.6664461544,0.3102607848,VOTES_GOP
California,06105,Trinity County,3188,2851,6258,0.5094279322,0.4555768616,VOTES_GOP
California,06107,Tulare County,77579,66105,146832,0.5283521303000001,0.4502084014,VOTES_GOP
California,06109,Tuolumne County,17689,11978,30401,0.58185586,0.39400019740000003,VOTES_GOP
California,06111,Ventura County,162207,251388,422698,0.383742057,0.5947224733,VOTES_DEM
California,06113,Yolo County,27292,67598,97264,0.2805971377,0.6949950650000001,VOTES_DEM
California,06115,Yuba County,17676,11230,29787,0.593413234,0.3770101051,VOTES_GOP
Colorado,08001,Adams County,95657,134202,236735,0.40406783960000003,0.5668870256,VOTES_DEM
Colorado,08003,Alamosa County,3813,3759,7808,0.4883452869,0.4814293033,VOTES_GOP
Colorado,08005,Arapahoe County,127323,213607,350183,0.3635898944,0.6099867783,VOTES_DEM
Colorado,08007,Archuleta County,5189,3738,9144,0.5674759405,0.4087926509,VOTES_GOP
Colorado,08009,Baca County,1867,317,2225,0.8391011236,0.14247191010000002,VOTES_GOP
Colorado,08011,Bent County,1503,732,2274,0.6609498681,0.3218997361,VOTES_GOP
Colorado,08013,Boulder County,42501,159089,206111,0.2062044238,0.7718607935,VOTES_DEM
Colorado,08014,Broomfield County,16295,29077,46632,0.3494381541,0.6235417739,VOTES_DEM
Colorado,08015,Chaffee County,6222,7160,13717,0.4535977255,0.5219800248,VOTES_DEM
Colorado,08017,Cheyenne County,993,131,1136,0.8741197183,0.1153169014,VOTES_GOP
Colorado,08019,Clear Creek County,2754,3604,6548,0.4205864386,0.5503970678,VOTES_DEM
Colorado,08021,Conejos County,2286,1959,4333,0.5275790445,0.4521117009,VOTES_GOP
Colorado,08023,Costilla County,741,1311,2094,0.35386819480000004,0.6260744986,VOTES_DEM
Colorado,08025,Crowley County,1271,437,1750,0.7262857143,0.2497142857,VOTES_GOP
Colorado,08027,Custer County,2474,1112,3634,0.6807925151,0.3059988993,VOTES_GOP
Colorado,08029,Delta County,13081,5887,19370,0.6753226639000001,0.3039235932,VOTES_GOP
Colorado,08031,Denver County,71618,313293,393827,0.1818514221,0.7955091957,VOTES_DEM
Colorado,08033,Dolores County,1089,341,1449,0.751552795,0.2353347136,VOTES_GOP
Colorado,08035,Douglas County,121270,104653,231599,0.5236205683,0.4518715538,VOTES_GOP
Colorado,08037,Eagle County,9892,18588,29140,0.33946465340000004,0.6378860673,VOTES_DEM
Colorado,08039,Elbert County,14027,4490,18983,0.7389243007,0.2365274193,VOTES_GOP
Colorado,08041,El Paso County,202828,161941,378849,0.5353795312,0.42745526580000004,VOTES_GOP
Colorado,08043,Fremont County,17517,7369,25557,0.6854090856,0.2883358767,VOTES_GOP
Colorado,08045,Garfield County,14717,15427,30904,0.47621667100000004,0.4991910432,VOTES_DEM
Colorado,08047,Gilpin County,1833,2223,4186,0.4378881988,0.5310559006000001,VOTES_DEM
Colorado,08049,Grand County,4883,4710,9870,0.4947315096,0.47720364740000004,VOTES_GOP
Colorado,08051,Gunnison County,3735,7132,11190,0.3337801609,0.6373547811,VOTES_DEM
Colorado,08053,Hinsdale County,353,255,632,0.5585443038,0.40348101270000003,VOTES_GOP
Colorado,08055,Huerfano County,2203,2076,4406,0.5,0.4711756695,VOTES_GOP
Colorado,08057,Jackson County,681,175,876,0.7773972603,0.19977168950000002,VOTES_GOP
Colorado,08059,Jefferson County,148417,218396,377357,0.3933066036,0.5787516861,VOTES_DEM
Colorado,08061,Kiowa County,795,98,903,0.8803986711,0.10852713180000001,VOTES_GOP
Colorado,08063,Kit Carson County,3144,662,3871,0.8121932317,0.1710152415,VOTES_GOP
Colorado,08065,Lake County,1497,2303,3961,0.3779348649,0.5814188336,VOTES_DEM
Colorado,08067,La Plata County,14233,20548,35667,0.3990523453,0.5761067654,VOTES_DEM
Colorado,08069,Larimer County,91489,126120,224338,0.407817668,0.5621874136,VOTES_DEM
Colorado,08071,Las Animas County,4284,3497,7961,0.5381233513,0.4392664238,VOTES_GOP
Colorado,08073,Lincoln County,2135,470,2651,0.8053564693,0.1772915881,VOTES_GOP
Colorado,08075,Logan County,8087,2218,10532,0.7678503608,0.21059627800000003,VOTES_GOP
Colorado,08077,Mesa County,56894,31536,90622,0.627816645,0.3479949681,VOTES_GOP
Colorado,08079,Mineral County,427,317,756,0.5648148148000001,0.41931216930000004,VOTES_GOP
Colorado,08081,Moffat County,5670,1203,7026,0.8070025619000001,0.17122117850000002,VOTES_GOP
Colorado,08083,Montezuma County,9306,5836,15500,0.6003870968,0.37651612900000003,VOTES_GOP
Colorado,08085,Montrose County,16770,7687,24922,0.6728994463,0.3084423401,VOTES_GOP
Colorado,08087,Morgan County,9593,3876,13744,0.6979772992000001,0.28201396970000003,VOTES_GOP
